GalaxyID,Morphology
653100,Spiral
653141,Elliptical
653145,Elliptical
653146,Elliptical
653154,Elliptical
653160,Spiral
653161,Elliptical
653165,Spiral
653183,Elliptical
653190,Spiral
653207,Spiral
653218,Elliptical
653254,Elliptical
653258,Elliptical
653273,Spiral
653281,Elliptical
653296,Elliptical
653314,Spiral
653327,Spiral
653332,Spiral
653333,Irregular
653346,Elliptical
653352,Spiral
653409,Elliptical
653431,Elliptical
653432,Elliptical
653455,Elliptical
653462,Spiral
653479,Spiral
653483,Elliptical
653492,Elliptical
653503,Spiral
653530,Spiral
653533,Elliptical
653535,Spiral
653545,Elliptical
653596,Elliptical
653620,Elliptical
653621,Spiral
653629,Spiral
653635,Elliptical
653662,Spiral
653698,Elliptical
653699,Spiral
653718,Elliptical
653720,Elliptical
653722,Spiral
653733,Spiral
653739,Spiral
653749,Elliptical
653751,Irregular
653753,Elliptical
653758,Elliptical
653793,Irregular
653805,Elliptical
653807,Elliptical
653840,Elliptical
653852,Spiral
653860,Irregular
653870,Elliptical
653886,Elliptical
653903,Elliptical
653936,Elliptical
653975,Elliptical
654014,Spiral
654019,Spiral
654022,Elliptical
654045,Elliptical
654058,Elliptical
654081,Elliptical
654115,Spiral
654119,Spiral
654121,Spiral
654126,Elliptical
654134,Spiral
654147,Elliptical
654156,Spiral
654168,Elliptical
654172,Spiral
654195,Elliptical
654200,Elliptical
654232,Elliptical
654243,Elliptical
654244,Spiral
654251,Spiral
654290,Spiral
654297,Spiral
654303,Spiral
654327,Spiral
654330,Spiral
654351,Elliptical
654355,Spiral
654371,Elliptical
654383,Spiral
654384,Irregular
654388,Elliptical
654404,Spiral
654409,Spiral
654414,Spiral
654416,Spiral
654434,Elliptical
654463,Spiral
654504,Spiral
654508,Elliptical
654512,Spiral
654513,Elliptical
654518,Spiral
654521,Elliptical
654538,Elliptical
654560,Irregular
654565,Spiral
654584,Spiral
654600,Elliptical
654602,Elliptical
654614,Spiral
654631,Spiral
654670,Spiral
654701,Elliptical
654734,Spiral
654735,Elliptical
654737,Spiral
654741,Spiral
654757,Spiral
654778,Elliptical
654784,Elliptical
654788,Elliptical
654792,Elliptical
654795,Elliptical
654799,Spiral
654805,Spiral
654814,Spiral
654864,Spiral
654870,Elliptical
654881,Spiral
654909,Spiral
654913,Elliptical
654945,Elliptical
654950,Elliptical
654951,Elliptical
654983,Spiral
654998,Irregular
655014,Elliptical
655017,Elliptical
655033,Elliptical
655035,Spiral
655038,Elliptical
655047,Spiral
655092,Elliptical
655097,Elliptical
655105,Elliptical
655109,Elliptical
655112,Elliptical
655136,Elliptical
655141,Spiral
655144,Elliptical
655161,Spiral
655207,Elliptical
655208,Spiral
655224,Elliptical
655248,Elliptical
655257,Elliptical
655272,Spiral
655273,Spiral
655275,Elliptical
655313,Elliptical
655346,Spiral
655351,Spiral
655355,Elliptical
655388,Elliptical
655501,Spiral
655506,Elliptical
655528,Elliptical
655535,Elliptical
655550,Spiral
655590,Elliptical
655596,Elliptical
655599,Elliptical
655607,Spiral
655613,Spiral
655617,Elliptical
655626,Spiral
655643,Elliptical
655662,Elliptical
655702,Spiral
655710,Elliptical
655717,Spiral
655764,Elliptical
655771,Elliptical
655782,Elliptical
655785,Elliptical
655799,Elliptical
655800,Spiral
655802,Spiral
655840,Spiral
655843,Elliptical
655844,Spiral
655846,Elliptical
655848,Spiral
655851,Elliptical
655874,Elliptical
655899,Elliptical
655907,Spiral
655922,Elliptical
655929,Spiral
655949,Elliptical
655959,Elliptical
655965,Spiral
655970,Spiral
656010,Elliptical
656016,Elliptical
656027,Spiral
656037,Elliptical
656038,Elliptical
656046,Elliptical
656086,Spiral
656112,Elliptical
656123,Elliptical
656126,Spiral
656128,Elliptical
656150,Elliptical
656155,Elliptical
656156,Elliptical
656159,Elliptical
656189,Elliptical
656211,Elliptical
656225,Elliptical
656239,Spiral
656254,Elliptical
656260,Elliptical
656279,Spiral
656366,Elliptical
656368,Spiral
656372,Spiral
656389,Elliptical
656401,Elliptical
656403,Spiral
656411,Spiral
656415,Elliptical
656420,Spiral
656443,Spiral
656448,Spiral
656466,Elliptical
656469,Elliptical
656505,Elliptical
656511,Elliptical
656515,Elliptical
656518,Spiral
656522,Elliptical
656524,Spiral
656535,Spiral
656571,Spiral
656574,Elliptical
656576,Elliptical
656601,Spiral
656602,Elliptical
656606,Elliptical
656609,Elliptical
656613,Spiral
656641,Spiral
656652,Elliptical
656663,Elliptical
656665,Elliptical
656668,Elliptical
656675,Elliptical
656683,Elliptical
656684,Elliptical
656706,Spiral
656728,Elliptical
656744,Spiral
656757,Spiral
656784,Elliptical
656801,Spiral
656836,Elliptical
656837,Elliptical
656842,Spiral
656847,Elliptical
656849,Elliptical
656850,Elliptical
656893,Spiral
656905,Spiral
656907,Elliptical
656909,Elliptical
656921,Elliptical
656930,Elliptical
656935,Elliptical
656937,Elliptical
656943,Spiral
656947,Spiral
656950,Spiral
656967,Spiral
657018,Elliptical
657028,Spiral
657033,Elliptical
657038,Spiral
657040,Spiral
657042,Elliptical
657092,Spiral
657103,Elliptical
657114,Elliptical
657125,Spiral
657140,Irregular
657154,Elliptical
657155,Elliptical
657173,Elliptical
657175,Elliptical
657178,Elliptical
657188,Spiral
657201,Elliptical
657208,Elliptical
657217,Spiral
657235,Spiral
657236,Elliptical
657237,Spiral
657243,Irregular
657251,Spiral
657257,Elliptical
657308,Spiral
657316,Spiral
657319,Elliptical
657347,Elliptical
657350,Elliptical
657353,Elliptical
657370,Elliptical
657377,Elliptical
657384,Elliptical
657389,Elliptical
657413,Spiral
657418,Spiral
657434,Elliptical
657446,Spiral
657449,Spiral
657458,Spiral
657486,Spiral
657490,Elliptical
657503,Elliptical
657506,Elliptical
657520,Spiral
657536,Elliptical
657551,Irregular
657571,Elliptical
657598,Elliptical
657609,Irregular
657611,Spiral
657653,Elliptical
657659,Spiral
657698,Spiral
657722,Elliptical
657730,Elliptical
657790,Elliptical
657807,Elliptical
657812,Spiral
657814,Elliptical
657827,Elliptical
657828,Elliptical
657836,Elliptical
657895,Spiral
657907,Irregular
657914,Elliptical
657916,Elliptical
657932,Spiral
657940,Elliptical
657959,Elliptical
657969,Elliptical
657970,Spiral
657989,Irregular
657995,Elliptical
657998,Elliptical
658010,Elliptical
658016,Spiral
658038,Elliptical
658061,Irregular
658063,Elliptical
658067,Spiral
658069,Elliptical
658075,Elliptical
658079,Spiral
658100,Elliptical
658128,Elliptical
658134,Spiral
658173,Elliptical
658175,Elliptical
658228,Elliptical
658278,Spiral
658284,Spiral
658291,Spiral
658315,Elliptical
658322,Spiral
658344,Elliptical
658359,Elliptical
658363,Elliptical
658367,Spiral
658376,Spiral
658392,Elliptical
658403,Spiral
658406,Elliptical
658411,Elliptical
658427,Spiral
658444,Elliptical
658445,Spiral
658455,Spiral
658465,Irregular
658468,Elliptical
658475,Spiral
658476,Elliptical
658491,Elliptical
658495,Spiral
658582,Spiral
658601,Spiral
658603,Spiral
658635,Spiral
658643,Elliptical
658656,Spiral
658660,Elliptical
658681,Elliptical
658703,Spiral
658739,Spiral
658740,Spiral
658749,Spiral
658788,Irregular
658789,Elliptical
658815,Spiral
658864,Spiral
658914,Elliptical
658932,Elliptical
658933,Spiral
658939,Elliptical
658941,Irregular
658944,Elliptical
658949,Elliptical
658958,Spiral
658960,Spiral
658975,Spiral
658981,Elliptical
658983,Spiral
658992,Elliptical
658996,Spiral
659013,Elliptical
659040,Elliptical
659049,Spiral
659051,Irregular
659082,Spiral
659110,Spiral
659125,Elliptical
659133,Elliptical
659151,Elliptical
659156,Elliptical
659163,Elliptical
659192,Irregular
659206,Elliptical
659222,Spiral
659225,Spiral
659233,Elliptical
659235,Irregular
659239,Irregular
659251,Elliptical
659253,Elliptical
659258,Irregular
659276,Elliptical
659282,Spiral
659287,Elliptical
659299,Elliptical
659341,Elliptical
659350,Elliptical
659362,Elliptical
659372,Spiral
659387,Spiral
659388,Elliptical
659400,Elliptical
659510,Spiral
659521,Elliptical
659548,Elliptical
659564,Elliptical
659578,Elliptical
659588,Spiral
659593,Spiral
659601,Elliptical
659613,Elliptical
659620,Elliptical
659633,Elliptical
659634,Elliptical
659646,Elliptical
659659,Spiral
659663,Elliptical
659678,Spiral
659682,Spiral
659685,Spiral
659686,Spiral
659724,Elliptical
659728,Spiral
659759,Elliptical
659762,Elliptical
659772,Spiral
659777,Elliptical
659805,Elliptical
659806,Elliptical
659812,Elliptical
659814,Spiral
659820,Spiral
659822,Elliptical
659823,Elliptical
659826,Elliptical
659872,Spiral
659875,Spiral
659883,Elliptical
659886,Elliptical
659887,Spiral
659920,Elliptical
659932,Elliptical
659952,Elliptical
659981,Spiral
659993,Elliptical
660025,Spiral
660026,Elliptical
660056,Elliptical
660067,Spiral
660082,Elliptical
660087,Elliptical
660105,Spiral
660108,Elliptical
660149,Elliptical
660152,Irregular
660178,Spiral
660197,Irregular
660203,Spiral
660213,Elliptical
660225,Spiral
660277,Spiral
660279,Elliptical
660337,Elliptical
660345,Spiral
660347,Spiral
660357,Spiral
660366,Elliptical
660370,Elliptical
660373,Elliptical
660389,Spiral
660428,Spiral
660429,Elliptical
660444,Spiral
660457,Elliptical
660463,Elliptical
660510,Spiral
660511,Elliptical
660520,Elliptical
660547,Elliptical
660582,Spiral
660586,Elliptical
660602,Spiral
660614,Elliptical
660647,Elliptical
660670,Elliptical
660671,Elliptical
660674,Spiral
660698,Spiral
660719,Elliptical
660724,Elliptical
660740,Spiral
660746,Elliptical
660757,Spiral
660763,Elliptical
660769,Irregular
660771,Elliptical
660772,Elliptical
660782,Elliptical
660783,Elliptical
660796,Elliptical
660811,Spiral
660833,Elliptical
660838,Elliptical
660840,Irregular
660860,Spiral
660869,Elliptical
660870,Elliptical
660894,Spiral
660905,Elliptical
660907,Spiral
660916,Spiral
660930,Spiral
660937,Spiral
660959,Elliptical
661016,Elliptical
661026,Elliptical
661027,Elliptical
661035,Elliptical
661077,Elliptical
661082,Elliptical
661099,Elliptical
661102,Elliptical
661111,Elliptical
661115,Elliptical
661142,Elliptical
661148,Elliptical
661149,Elliptical
661165,Elliptical
661184,Spiral
661194,Elliptical
661202,Spiral
661211,Spiral
661215,Spiral
661236,Elliptical
661247,Spiral
661250,Elliptical
661270,Elliptical
661287,Spiral
661293,Spiral
661322,Spiral
661324,Elliptical
661330,Elliptical
661372,Elliptical
661380,Elliptical
661419,Elliptical
661443,Elliptical
661481,Elliptical
661494,Elliptical
661504,Spiral
661507,Elliptical
661510,Spiral
661511,Elliptical
661514,Spiral
661525,Elliptical
661536,Elliptical
661552,Spiral
661587,Elliptical
661612,Elliptical
661658,Spiral
661669,Elliptical
661673,Spiral
661679,Elliptical
661683,Elliptical
661693,Elliptical
661716,Spiral
661727,Spiral
661735,Spiral
661741,Elliptical
661747,Elliptical
661757,Elliptical
661768,Spiral
661773,Elliptical
661778,Elliptical
661787,Spiral
661797,Spiral
661811,Elliptical
661816,Elliptical
661843,Spiral
661849,Elliptical
661879,Elliptical
661902,Spiral
661914,Elliptical
661923,Elliptical
661930,Elliptical
661974,Irregular
661983,Elliptical
661986,Irregular
662018,Spiral
662045,Irregular
662062,Elliptical
662090,Elliptical
662109,Irregular
662118,Elliptical
662129,Spiral
662137,Elliptical
662141,Spiral
662146,Irregular
662149,Elliptical
662176,Spiral
662188,Spiral
662194,Elliptical
662196,Spiral
662197,Irregular
662212,Spiral
662214,Elliptical
662219,Elliptical
662252,Elliptical
662256,Spiral
662257,Spiral
662268,Spiral
662271,Elliptical
662284,Elliptical
662310,Elliptical
662346,Elliptical
662367,Elliptical
662369,Elliptical
662371,Spiral
662379,Elliptical
662385,Elliptical
662395,Irregular
662406,Spiral
662411,Elliptical
662438,Elliptical
662479,Elliptical
662519,Irregular
662530,Elliptical
662533,Spiral
662550,Elliptical
662555,Elliptical
662561,Elliptical
662562,Elliptical
662567,Elliptical
662569,Elliptical
662571,Spiral
662613,Spiral
662628,Elliptical
662630,Spiral
662636,Irregular
662639,Elliptical
662655,Elliptical
662690,Spiral
662691,Elliptical
662698,Elliptical
662706,Spiral
662746,Spiral
662778,Elliptical
662812,Elliptical
662817,Spiral
662818,Irregular
662837,Irregular
662855,Spiral
662856,Elliptical
662864,Spiral
662884,Irregular
662896,Spiral
662901,Spiral
662910,Elliptical
662927,Elliptical
662931,Elliptical
662939,Elliptical
662964,Elliptical
662979,Spiral
662983,Elliptical
662984,Spiral
662985,Elliptical
662998,Elliptical
663001,Spiral
663007,Elliptical
663026,Elliptical
663028,Elliptical
663036,Spiral
663038,Elliptical
663042,Elliptical
663045,Elliptical
663046,Spiral
663055,Elliptical
663062,Elliptical
663067,Spiral
663069,Spiral
663094,Spiral
663096,Spiral
663118,Spiral
663123,Spiral
663124,Elliptical
663131,Spiral
663162,Elliptical
663188,Elliptical
663195,Spiral
663226,Irregular
663280,Spiral
663324,Elliptical
663329,Spiral
663340,Spiral
663355,Spiral
663362,Elliptical
663371,Elliptical
663372,Elliptical
663420,Elliptical
663477,Irregular
663488,Spiral
663491,Elliptical
663522,Irregular
663541,Elliptical
663567,Elliptical
663581,Elliptical
663584,Elliptical
663587,Spiral
663633,Spiral
663634,Elliptical
663638,Elliptical
663644,Spiral
663663,Elliptical
663669,Spiral
663670,Spiral
663671,Elliptical
663683,Spiral
663711,Spiral
663721,Spiral
663737,Spiral
663754,Spiral
663763,Spiral
663772,Elliptical
663799,Elliptical
663805,Elliptical
663808,Spiral
663843,Irregular
663860,Elliptical
663865,Spiral
663886,Elliptical
663894,Spiral
663923,Elliptical
663927,Spiral
663928,Elliptical
663933,Elliptical
663949,Spiral
663958,Elliptical
663986,Spiral
663991,Spiral
663994,Elliptical
664015,Spiral
664070,Elliptical
664080,Irregular
664099,Elliptical
664116,Elliptical
664132,Elliptical
664153,Elliptical
664154,Spiral
664163,Elliptical
664165,Irregular
664175,Elliptical
664207,Elliptical
664233,Elliptical
664235,Elliptical
664249,Elliptical
664253,Spiral
664270,Spiral
664277,Elliptical
664314,Spiral
664319,Elliptical
664355,Spiral
664356,Elliptical
664359,Elliptical
664368,Irregular
664374,Spiral
664378,Spiral
664397,Spiral
664398,Elliptical
664443,Elliptical
664449,Elliptical
664455,Elliptical
664476,Elliptical
664478,Elliptical
664484,Spiral
664490,Elliptical
664493,Spiral
664505,Spiral
664511,Spiral
664526,Elliptical
664529,Elliptical
664531,Elliptical
664545,Elliptical
664550,Elliptical
664551,Elliptical
664552,Elliptical
664559,Elliptical
664585,Elliptical
664605,Elliptical
664621,Spiral
664664,Spiral
664700,Spiral
664703,Elliptical
664706,Elliptical
664715,Spiral
664745,Spiral
664793,Elliptical
664812,Spiral
664857,Spiral
664878,Spiral
664883,Irregular
664917,Elliptical
664928,Elliptical
664954,Elliptical
664973,Spiral
664983,Elliptical
664988,Spiral
665012,Elliptical
665019,Elliptical
665023,Elliptical
665036,Elliptical
665059,Elliptical
665070,Elliptical
665112,Spiral
665143,Spiral
665187,Elliptical
665196,Spiral
665201,Elliptical
665204,Spiral
665225,Spiral
665236,Elliptical
665259,Spiral
665265,Spiral
665281,Spiral
665308,Spiral
665318,Irregular
665330,Spiral
665332,Spiral
665337,Spiral
665355,Spiral
665361,Spiral
665368,Elliptical
665400,Elliptical
665427,Elliptical
665446,Elliptical
665463,Elliptical
665494,Elliptical
665505,Spiral
665511,Irregular
665513,Spiral
665532,Elliptical
665551,Spiral
665559,Elliptical
665573,Spiral
665598,Spiral
665599,Elliptical
665627,Spiral
665648,Spiral
665651,Elliptical
665654,Spiral
665656,Elliptical
665660,Spiral
665694,Elliptical
665733,Spiral
665744,Spiral
665748,Elliptical
665750,Elliptical
665753,Elliptical
665755,Elliptical
665818,Elliptical
665826,Spiral
665848,Spiral
665913,Elliptical
665914,Elliptical
665921,Spiral
665932,Spiral
665941,Spiral
665963,Elliptical
665979,Spiral
665982,Spiral
665990,Spiral
665996,Elliptical
666009,Irregular
666036,Spiral
666046,Spiral
666059,Spiral
666076,Spiral
666091,Elliptical
666100,Elliptical
666142,Spiral
666165,Spiral
666166,Elliptical
666167,Spiral
666190,Elliptical
666209,Elliptical
666214,Spiral
666215,Elliptical
666240,Elliptical
666242,Spiral
666244,Elliptical
666261,Spiral
666273,Irregular
666289,Elliptical
666307,Elliptical
666336,Elliptical
666350,Elliptical
666376,Elliptical
666399,Elliptical
666418,Elliptical
666421,Elliptical
666455,Elliptical
666456,Elliptical
666489,Spiral
666493,Elliptical
666497,Spiral
666504,Irregular
666505,Spiral
666508,Spiral
666513,Spiral
666542,Elliptical
666554,Elliptical
666580,Elliptical
666581,Spiral
666636,Elliptical
666662,Elliptical
666707,Elliptical
666743,Elliptical
666753,Spiral
666760,Spiral
666798,Elliptical
666814,Elliptical
666835,Elliptical
666841,Spiral
666849,Elliptical
666874,Spiral
666877,Elliptical
666880,Spiral
666888,Elliptical
666909,Spiral
666921,Elliptical
666963,Elliptical
666968,Spiral
667027,Elliptical
667029,Elliptical
667060,Elliptical
667062,Spiral
667081,Spiral
667090,Elliptical
667100,Spiral
667145,Spiral
667150,Spiral
667152,Elliptical
667178,Elliptical
667180,Spiral
667187,Spiral
667200,Spiral
667210,Elliptical
667231,Elliptical
667235,Elliptical
667241,Elliptical
667254,Elliptical
667255,Elliptical
667278,Elliptical
667295,Elliptical
667307,Elliptical
667342,Spiral
667351,Elliptical
667352,Elliptical
667358,Elliptical
667368,Elliptical
667381,Irregular
667397,Spiral
667418,Spiral
667443,Elliptical
667472,Elliptical
667502,Spiral
667517,Spiral
667537,Elliptical
667569,Elliptical
667576,Spiral
667578,Elliptical
667580,Elliptical
667600,Elliptical
667608,Elliptical
667610,Spiral
667622,Spiral
667627,Elliptical
667631,Spiral
667646,Spiral
667689,Spiral
667696,Elliptical
667697,Elliptical
667707,Elliptical
667715,Spiral
667729,Spiral
667758,Elliptical
667813,Elliptical
667827,Spiral
667844,Spiral
667846,Spiral
667854,Spiral
667859,Spiral
667860,Elliptical
667884,Spiral
667912,Spiral
667928,Irregular
667967,Elliptical
667978,Elliptical
667981,Spiral
667988,Spiral
667990,Spiral
668031,Elliptical
668032,Elliptical
668063,Elliptical
668066,Elliptical
668075,Spiral
668080,Spiral
668081,Spiral
668090,Spiral
668114,Elliptical
668135,Elliptical
668140,Elliptical
668143,Spiral
668154,Elliptical
668161,Spiral
668178,Elliptical
668204,Elliptical
668212,Spiral
668230,Elliptical
668232,Irregular
668239,Spiral
668240,Spiral
668269,Elliptical
668270,Elliptical
668283,Spiral
668287,Elliptical
668298,Elliptical
668324,Spiral
668372,Spiral
668383,Spiral
668404,Elliptical
668405,Elliptical
668439,Elliptical
668440,Spiral
668459,Spiral
668464,Spiral
668474,Elliptical
668478,Elliptical
668480,Elliptical
668498,Irregular
668501,Elliptical
668502,Irregular
668520,Spiral
668529,Spiral
668531,Spiral
668532,Spiral
668536,Elliptical
668548,Elliptical
668557,Elliptical
668559,Spiral
668583,Spiral
668592,Spiral
668628,Elliptical
668636,Elliptical
668649,Irregular
668685,Elliptical
668714,Elliptical
668757,Elliptical
668770,Spiral
668828,Elliptical
668830,Spiral
668850,Elliptical
668861,Elliptical
668886,Elliptical
668893,Elliptical
668895,Elliptical
668903,Elliptical
668907,Elliptical
668926,Elliptical
668954,Elliptical
668979,Spiral
668983,Irregular
668994,Elliptical
669001,Elliptical
669027,Spiral
669059,Spiral
669061,Elliptical
669094,Elliptical
669105,Elliptical
669106,Elliptical
669108,Spiral
669124,Spiral
669129,Elliptical
669146,Elliptical
669151,Elliptical
669153,Spiral
669171,Elliptical
669229,Spiral
669248,Elliptical
669257,Elliptical
669280,Elliptical
669289,Irregular
669294,Elliptical
669295,Elliptical
669307,Elliptical
669308,Spiral
669310,Elliptical
669314,Spiral
669331,Elliptical
669354,Elliptical
669355,Elliptical
669370,Elliptical
669374,Elliptical
669407,Elliptical
669421,Elliptical
669448,Elliptical
669464,Elliptical
669475,Elliptical
669480,Spiral
669513,Spiral
669541,Spiral
669564,Spiral
669567,Elliptical
669578,Irregular
669605,Irregular
669608,Spiral
669617,Spiral
669627,Elliptical
669628,Spiral
669638,Elliptical
669648,Irregular
669679,Elliptical
669681,Elliptical
669682,Spiral
669699,Spiral
669739,Elliptical
669746,Elliptical
669764,Elliptical
669781,Irregular
669783,Elliptical
669794,Elliptical
669796,Irregular
669803,Elliptical
669808,Spiral
669813,Elliptical
669823,Elliptical
669828,Elliptical
669881,Spiral
669883,Spiral
669927,Elliptical
669964,Spiral
669968,Spiral
669974,Spiral
669979,Spiral
669988,Elliptical
669995,Spiral
670010,Spiral
670016,Spiral
670022,Elliptical
670025,Spiral
670041,Spiral
670047,Elliptical
670053,Spiral
670070,Spiral
670074,Spiral
670098,Elliptical
670137,Elliptical
670168,Irregular
670228,Spiral
670243,Elliptical
670255,Spiral
670264,Spiral
670270,Spiral
670274,Spiral
670288,Spiral
670298,Spiral
670305,Elliptical
670339,Elliptical
670344,Spiral
670365,Elliptical
670370,Spiral
670378,Elliptical
670380,Irregular
670386,Spiral
670393,Elliptical
670443,Elliptical
670463,Spiral
670464,Spiral
670468,Spiral
670492,Elliptical
670504,Spiral
670581,Elliptical
670594,Elliptical
670611,Elliptical
670613,Spiral
670681,Spiral
670705,Elliptical
670720,Spiral
670722,Elliptical
670753,Spiral
670771,Irregular
670773,Spiral
670819,Elliptical
670823,Irregular
670826,Spiral
670835,Spiral
670845,Spiral
670849,Spiral
670864,Elliptical
670887,Spiral
670903,Elliptical
670915,Spiral
670921,Spiral
670923,Elliptical
670924,Elliptical
670982,Elliptical
670988,Elliptical
671000,Elliptical
671028,Elliptical
671038,Spiral
671040,Elliptical
671079,Elliptical
671085,Elliptical
671109,Spiral
671124,Spiral
671141,Spiral
671151,Spiral
671163,Elliptical
671165,Spiral
671186,Elliptical
671198,Elliptical
671199,Spiral
671201,Elliptical
671221,Spiral
671227,Elliptical
671237,Spiral
671252,Spiral
671269,Spiral
671285,Irregular
671291,Elliptical
671299,Elliptical
671300,Elliptical
671321,Spiral
671343,Irregular
671344,Spiral
671347,Elliptical
671348,Elliptical
671353,Elliptical
671382,Elliptical
671386,Elliptical
671397,Elliptical
671429,Spiral
671431,Elliptical
671440,Spiral
671452,Spiral
671455,Elliptical
671466,Spiral
671471,Spiral
671476,Elliptical
671478,Spiral
671479,Elliptical
671486,Elliptical
671519,Irregular
671521,Elliptical
671534,Elliptical
671540,Spiral
671563,Elliptical
671567,Elliptical
671568,Elliptical
671574,Elliptical
671581,Elliptical
671606,Elliptical
671607,Elliptical
671612,Spiral
671616,Spiral
671638,Elliptical
671640,Spiral
671655,Spiral
671662,Elliptical
671716,Elliptical
671722,Elliptical
671735,Spiral
671742,Spiral
671764,Elliptical
671775,Elliptical
671787,Spiral
671788,Elliptical
671792,Spiral
671811,Elliptical
671819,Elliptical
671823,Elliptical
671825,Elliptical
671827,Elliptical
671832,Elliptical
671839,Elliptical
671874,Spiral
671878,Spiral
671900,Spiral
671906,Elliptical
671908,Spiral
671928,Elliptical
671932,Elliptical
671938,Spiral
671958,Elliptical
671970,Elliptical
671981,Elliptical
671988,Elliptical
671990,Elliptical
671992,Spiral
671997,Irregular
672001,Elliptical
672003,Elliptical
672005,Spiral
672023,Irregular
672039,Elliptical
672070,Elliptical
672082,Elliptical
672098,Spiral
672115,Elliptical
672121,Elliptical
672137,Spiral
672156,Elliptical
672164,Spiral
672210,Spiral
672223,Elliptical
672236,Spiral
672255,Spiral
672257,Spiral
672274,Elliptical
672303,Elliptical
672312,Spiral
672313,Spiral
672332,Elliptical
672333,Spiral
672346,Spiral
672387,Elliptical
672402,Spiral
672408,Irregular
672410,Elliptical
672411,Elliptical
672437,Spiral
672443,Elliptical
672465,Elliptical
672469,Elliptical
672471,Elliptical
672482,Spiral
672487,Elliptical
672510,Spiral
672515,Elliptical
672516,Spiral
672523,Spiral
672529,Spiral
672535,Irregular
672553,Spiral
672566,Spiral
672577,Spiral
672580,Spiral
672600,Elliptical
672605,Elliptical
672610,Elliptical
672628,Spiral
672648,Spiral
672650,Elliptical
672681,Elliptical
672695,Elliptical
672726,Elliptical
672759,Elliptical
672788,Elliptical
672814,Spiral
672819,Spiral
672825,Spiral
672831,Irregular
672848,Irregular
672852,Spiral
672908,Elliptical
672915,Elliptical
672922,Elliptical
672975,Elliptical
672988,Spiral
673006,Elliptical
673015,Elliptical
673026,Elliptical
673034,Elliptical
673050,Spiral
673062,Elliptical
673074,Spiral
673080,Elliptical
673081,Spiral
673116,Spiral
673132,Elliptical
673141,Spiral
673174,Spiral
673192,Spiral
673193,Elliptical
673221,Elliptical
673227,Elliptical
673247,Spiral
673276,Elliptical
673278,Elliptical
673301,Elliptical
673334,Elliptical
673337,Elliptical
673340,Elliptical
673354,Spiral
673371,Elliptical
673376,Elliptical
673378,Elliptical
673383,Elliptical
673386,Elliptical
673398,Spiral
673401,Elliptical
673402,Elliptical
673417,Spiral
673423,Elliptical
673460,Elliptical
673467,Spiral
673471,Elliptical
673482,Spiral
673484,Elliptical
673490,Elliptical
673499,Elliptical
673501,Elliptical
673507,Elliptical
673510,Spiral
673522,Spiral
673527,Elliptical
673557,Irregular
673595,Spiral
673599,Elliptical
673605,Elliptical
673620,Elliptical
673624,Spiral
673637,Spiral
673659,Spiral
673660,Elliptical
673679,Elliptical
673683,Elliptical
673697,Spiral
673722,Spiral
673752,Elliptical
673753,Elliptical
673769,Elliptical
673774,Spiral
673777,Spiral
673787,Elliptical
673803,Elliptical
673810,Elliptical
673823,Elliptical
673826,Spiral
673830,Elliptical
673861,Elliptical
673882,Elliptical
673893,Elliptical
673925,Spiral
673934,Elliptical
673945,Elliptical
673957,Elliptical
673973,Elliptical
673992,Elliptical
673994,Elliptical
673998,Elliptical
674001,Spiral
674014,Elliptical
674021,Spiral
674039,Elliptical
674040,Elliptical
674066,Irregular
674088,Elliptical
674098,Spiral
674099,Elliptical
674147,Spiral
674158,Elliptical
674227,Irregular
674261,Elliptical
674281,Irregular
674295,Irregular
674297,Elliptical
674320,Spiral
674325,Spiral
674327,Spiral
674348,Elliptical
674368,Elliptical
674384,Spiral
674387,Elliptical
674393,Elliptical
674395,Spiral
674403,Elliptical
674411,Elliptical
674433,Spiral
674447,Spiral
674452,Elliptical
674459,Spiral
674462,Spiral
674483,Elliptical
674490,Elliptical
674504,Elliptical
674536,Elliptical
674588,Elliptical
674591,Spiral
674601,Elliptical
674607,Spiral
674608,Spiral
674618,Elliptical
674626,Elliptical
674646,Elliptical
674687,Elliptical
674692,Elliptical
674698,Spiral
674713,Elliptical
674722,Spiral
674765,Irregular
674805,Spiral
674825,Irregular
674832,Elliptical
674857,Spiral
674867,Spiral
674876,Elliptical
674877,Spiral
674895,Spiral
674906,Elliptical
674909,Spiral
674915,Elliptical
674934,Spiral
674941,Elliptical
674943,Elliptical
674967,Spiral
674972,Spiral
674993,Elliptical
675009,Elliptical
675023,Elliptical
675029,Elliptical
675033,Elliptical
675038,Elliptical
675047,Elliptical
675049,Elliptical
675052,Elliptical
675066,Elliptical
675067,Elliptical
675085,Elliptical
675111,Spiral
675118,Elliptical
675126,Spiral
675133,Elliptical
675141,Spiral
675170,Elliptical
675174,Spiral
675195,Irregular
675202,Elliptical
675248,Spiral
675250,Spiral
675261,Elliptical
675271,Spiral
675284,Elliptical
675300,Elliptical
675301,Elliptical
675321,Elliptical
675345,Elliptical
675362,Elliptical
675367,Elliptical
675368,Elliptical
675411,Elliptical
675417,Spiral
675428,Elliptical
675447,Elliptical
675465,Spiral
675474,Elliptical
675476,Elliptical
675477,Elliptical
675497,Spiral
675513,Elliptical
675514,Elliptical
675521,Elliptical
675549,Elliptical
675565,Elliptical
675568,Spiral
675577,Spiral
675616,Elliptical
675620,Spiral
675623,Spiral
675635,Spiral
